en,id
"Because of Paul, this was the canthiné in the lamp. Paul then told Timothy to go to the Jews who were in the area, because the people were so well off, and his father was a Greek.","Karena Paulus, ini adalah kanthiné di dalam pelita. Paulus kemudian menyuruh Timotius untuk pergi kepada orang-orang Yahudi yang ada di daerah itu, karena mereka sangat kaya, dan ayahnya adalah seorang Yunani."
"Then it was stacked, olèh rolas wakul kebak isi cuwilan roti lima mau, yaiku sisané kang wis padha dipangan déning wong-wong mau.","Then it was stacked, olèh rolas wakul kebak isi cuwilan roti lima mau, yaiku sisané kang wis padha dipangan déning wong-wong mau."
"The commandments of kadonyan iku share the origin of weakness, and the commandments of kaswargan iku share the origin of Panjenengané swarga.","Perintah kadonyan iku asal-usulnya adalah kelemahan, dan perintah kaswargan iku asal-usulnya adalah Panjenengané swarga."
"Pétrus munjuk marang Panjenengané, ""Gusti, why is it that I am not able to see Gusti at all? I want to save my life for Gusti.""","Pétrus munjuk marang Panjenengané, ""Gusti, mengapa saya tidak bisa melihat Gusti sama sekali? Saya ingin menyelamatkan hidup saya untuk Gusti."""
"Katresnan iku nutupi samubarang, ngandel ing samubarang, ngarep-arep samubarang, nyabari samubarang.","Katresnan iku nutupi samubarang, ngandel ing samubarang, ngarep-arep samubarang, nyabari samubarang."
"The Pharisees then said to him, ""John's disciples often pray together, so do the disciples of the Pharisees, but why do your disciples pray together?""","Orang-orang Farisi kemudian berkata kepada-Nya, ""Murid-murid Yohanes sering berdoa bersama, demikian juga murid-murid orang Farisi, tetapi mengapa murid-murid-Mu berdoa bersama?"""
"But on the day of the trial, the dependents of Tyre and Sidon will be more than your dependents!","Tetapi pada hari pengadilan, tanggungan Tirus dan Sidon akan lebih banyak daripada tanggunganmu!"
"The people were busy burying Stéfanus's body, and they were really crying.","Orang-orang sibuk menguburkan jenazah Stéfanus, dan mereka benar-benar menangis."
marga saka kayektèn kang remains dumunung ana ing kita lan akan nunggal karo kita nganti salawas-lawasé.,marga saka kayektèn kang remains dumunung ana ing kita lan akan nunggal karo kita nganti salawas-lawasé.
"Kalawan awakku dhéwé aku padha ora bisa nganggep samubarang iku pagawéanku dhéwé; or, anggonku bisa nindaké samubarang iku marga saka pakaryaning Allah.","Kalawan awakku dhéwé aku padha ora bisa nganggep samubarang iku pagawéanku dhéwé; or, anggonku bisa nindaké samubarang iku marga saka pakaryaning Allah."
"Is Allah's message about you? Or, is the emphasis of the message only on you?","Apakah pesan Allah tentang Anda? Atau, apakah penekanan pesan itu hanya pada Anda?"
"Kanthi patrap yang mangkono iku Panjenengané wis maringi kita prasetya-prasetya yang adi sarta pinunjul, sehingga sarana iku kowé padha kepareng ndhèrèk ing sajroné kodroné kaallahan lan uwal saka dayaning hawa-napsu kadonyan kang nyirnakakaké donya.","Kanthi patrap yang mangkono iku Panjenengané wis maringi kita prasetya-prasetya yang adi sarta pinunjul, sehingga sarana iku kowé padha kepareng ndhèrèk ing sajroné kodroné kaallahan lan uwal saka dayaning hawa-napsu kadonyan kang nyirnakakaké donya."
"The sakabaté then asked Panjenengengé, ""Where in this lonely board do we get so much bread that we have to feed so many people?""","Sang sakabaté kemudian bertanya kepada Panjenengengé, ""Dari mana kita bisa mendapatkan begitu banyak roti untuk memberi makan begitu banyak orang?"""
"You have become wealthy, you have become rich, and without me you have become kings. Saiba beciké yèn ta pancèn nyata mangkono, menawa kowé wus padha dadi raja, satemah aku iya padha mèlu dadi raja karo kowé!","You have become wealthy, you have become rich, and without me you have become kings. Saiba beciké yèn ta pancèn nyata mangkono, menawa kowé wus padha dadi raja, satemah aku iya padha mèlu dadi raja karo kowé!"
"Ing dina Sabbath, Panjenengané was returning to the place of worship, and the people who were listening were very surprised, and said, ""Where did that person go? And what kind of speech is being given to that person? And how can the authority that is crawling around like that be used as a tool?","Ing dina Sabat, Panjenengané kembali ke tempat ibadah, dan orang-orang yang mendengarkan sangat terkejut, dan berkata, ""Ke mana orang itu pergi? Dan pidato macam apa yang diberikan kepada orang itu? Dan bagaimana mungkin otoritas yang merangkak seperti itu bisa digunakan sebagai alat?"
"Sih-rahmaté Yésus Christ, our Lord, nunggila ing kowé kabèh.","Sih-rahmaté Yésus Kristus, Tuhan kami, nunggila ing kowé kabèh."
"I and you have deserved to be punished, we have not done anything wrong together with Panjenengané iki or Panjenengané.""","Saya dan kamu memang pantas dihukum, kita tidak melakukan kesalahan apapun bersama Panjenengané iki atau Panjenengané."""
I want the people of Kabèh to be able to share the blessings of rahayu and to share the knowledge of the right things.,Saya ingin masyarakat Kabèh dapat berbagi berkah rahayu dan berbagi pengetahuan tentang hal-hal yang benar.
"so that the time that is still there, just kokanggo nuruti pepénginaning manungsa, nanging nuruta marang karsaning Allah.","so that the time that is still there, just kokanggo nuruti pepénginaning manungsa, nanging nuruta marang karsaning Allah."
"pangandikané, ""Satemené sira akan sunberkahi nganti lubèr sira akan suntangkaraké dadi akèh banget.""","pangandikané, ""Satemené sira akan sunberkahi nganti lubèr sira akan suntangkaraké dadi akèh banget."""
"And if you hear a news report about a war or a battle, just be amazed. Awit iku kabèh mesthi kudu kelakon dhisik, éwadéné iku durung ateges, yèn will énggal tumeka ing wekasaning jaman.""","Dan jika Anda mendengar laporan berita tentang perang atau pertempuran, kagumlah. Awit iku kabèh mesthi kudu kelakon dhisik, éwadéné iku durung ateges, yèn bakal énggal tumeka ing wekasaning jaman."""
"Saul stood up and opened his eyes, but could not see anything. Tumuli was led through Damascus.","Saulus berdiri dan membuka matanya, tetapi tidak dapat melihat apa-apa. Tumuli dibawa ke Damsyik."
"But when I say: I am afraid of that group of people, because they all consider John to be a prophet.""","Tetapi ketika saya berkata: Saya takut kepada kelompok orang itu, karena mereka semua menganggap Yohanes adalah seorang nabi."""
"In the Iconium, the apostle said that he had found a place of worship for the Jews and the Greeks, and the Jews and the Greeks had become believers.","Di Ikonium, sang rasul berkata bahwa ia telah menemukan sebuah tempat ibadah bagi orang-orang Yahudi dan Yunani, dan orang-orang Yahudi dan Yunani telah menjadi percaya."
"Because if there is no kumèrèn and only thinks of your own self, there will be chaos and chaos and chaos.","Karena jika tidak ada kumèrèn dan hanya memikirkan diri sendiri, maka akan terjadi kekacauan, kekacauan dan kekacauan."
"It was the day of the Passover, about the hour of the rolas. Pilate then said to the Jews, ""Sawangen your king!""","Saat itu adalah hari Paskah, sekitar jam rolas. Pilatus kemudian berkata kepada orang-orang Yahudi, ""Serahkanlah raja kalian!"""
"There were fifty days in the past, and then the Devil came in. As soon as you were there, you didn't eat anything and the rest of the time you were exhausted.","Ada lima puluh hari di masa lalu, dan kemudian Iblis masuk. Segera setelah Anda berada di sana, Anda tidak makan apa pun dan sisanya Anda kelelahan."
"Panjenengané nulungi Israèl, abdiné, awit ènget marang rahmaté,","Panjenengané nulungi Israèl, abdiné, awit ènget marang rahmaté,"
"And there will be lindhu nggegirisi sarta ing kana-kéné will be pageblug pès lan paceklik, apadéné will kelakon uga ana prakara-prakara-prakara kang medèni tuwin ngalamat-alamang nggegirisi saka langit.","And there will be lindhu nggegirisi sarta ing kana-kéné will be pageblug pès lan paceklik, apadéné will kelakon uga ana prakara-prakara-prakara kang medèni tuwin ngalamat-alamang nggegirisi saka langit."
"Mulané was then invited and asked to attend: I wonder if it's true that you're acting like that? Mara, I wènèhana palapuran tumrap rereksanmu, amarga kowé wus ora kena nerusaké pagawéanmu.","Mulané kemudian diundang dan diminta untuk hadir: Saya ingin tahu apakah benar kamu bersikap seperti itu? Mara, aku wènèhana palapuran tumrap rereksanmu, amarga kowé wus ora kena nerusaké pagawéanmu."
"Yésus then snapped at the dhemité klawan sereng, satemah metu saka ing anak iku lan wiwit nalika iku bocahé dadi sanas.","Yésus then snapped at the dhemité klawan sereng, satemah metu saka ing anak iku lan wiwit nalika iku bocahé dadi sanas."
"Déné kula sadaika sami martosaken kabar-kabingahan dhateng panjenengan sada, inggih punika, bilih prajanjian ingkaringaken dengan para ancestors kami punika,","Déné kula sadaika sami martosaken kabar-kabingahan dhateng panjenengan sada, inggih punika, bilih prajanjian ingkaringaken dengan para ancestors kami punika,"
Where are the people who are wise? Where are the Torèt experts? Where are the arguers of this age? Allah has made the universe a chaotic place? 20:,Di manakah orang-orang yang bijaksana? Di manakah para ahli Torèt? Di manakah para pendebat di zaman ini? Allah telah menjadikan alam semesta sebagai tempat yang kacau? 20:
Wewelak kang kapindho wis liwat; lah kasusul wewelak kang katelu.,Wewelak kang kapindho wis liwat; lah kasusul wewelak kang katelu.
"Because there were many people who awèh fake paseksi against Yésus, but the paseksi iku and sijiné did not match.","Karena banyak orang yang awèh paseksi palsu terhadap Yesus, tapi paseksi iku dan sijiné tidak cocok."
"ing sajroning kasucèn lan apa kang benar ana ing ngarsané, sajegé urip kami.","ing sajroning kasucèn lan apa kang benar ana ing ngarsané, sajegé urip kami."
"Malaékat kang kanem nyuntak bokoré menyang bengawan Éfrat, satemah banyuné dadi asat, murih cumawis dalané para raja yang rawuh saka wilayah wétan.","Malaékat kang kanem nyuntak bokoré menyang bengawan Éfrat, satemah banyuné dadi asat, murih cumawis dalané para raja yang rawuh saka wilayah wétan."
"And what is it about your thoughts that make you feel insecure? The answer is kabèh, which is starch.","Dan apa yang ada dalam pikiran Anda yang membuat Anda merasa tidak aman? Jawabannya adalah kabèh, yaitu pati."
"But I'm telling you: In the future, the court that is held in Tyre and Sidon will be more powerful than you.","Tetapi Aku berkata kepadamu: Di masa depan, pengadilan yang diadakan di Tirus dan Sidon akan lebih berkuasa daripada kamu."
There is enough time to do what is pleasing to the nations who are not displeased with Allah. ,Ada cukup waktu untuk melakukan apa yang menyenangkan bangsa-bangsa yang tidak disukai Allah.
lan dalaning tentrem-rahayu ora dimangertèni;,lan dalaning tentrem-rahayu ora dimangertèni;
"until there was a king of the sanès who reigned in the land of Egypt, who did not know the story of Joseph.","sampai ada seorang raja sanès yang memerintah di tanah Mesir, yang tidak mengetahui kisah Yusuf."
"I'm very sorry for the punishment that I have to endure for those who cheat on the Son of God, and for those who think it's unclean for them to keep the covenant that they have made, and for those who are in love with Rohing sih-rahmat!","Saya sangat menyesal atas hukuman yang harus saya tanggung bagi mereka yang mengkhianati Anak Tuhan, dan bagi mereka yang berpikir bahwa menepati perjanjian yang telah mereka buat adalah najis, dan bagi mereka yang jatuh cinta pada sih-rahmat Rohingya!"
"But the people who were in their right mind didn't understand who it was, because Yésus was already in the middle of the people there.","Tetapi orang-orang yang waras tidak mengerti siapa itu, karena Yesus sudah berada di tengah-tengah orang banyak di sana."
"Hé people of Corinth! I have told you bluntly, my heart goes out to you!","Hai orang-orang Korintus! Aku telah mengatakan kepadamu dengan terus terang, hatiku tertuju kepadamu!"
"Sawisé mangkono Yésus mrangguli wung mau ana ing Padaleman Suci, hence dipangandikani, ""Kowé wus sane, aja gawé sin manèh, so that you aja nganti kataman kang luwihang.""","Sawisé mangkono Yésus mrangguli wung mau ana ing Padaleman Suci, hence dipangandikani, ""Kowé wus sane, aja gawé sin manèh, so that you aja nganti kataman kang luwihang."""
"The princess then went out and said to her mother, ""What are you praying for?"" Her mother replied, ""The story of John the Baptist.""","Sang putri kemudian keluar dan berkata kepada ibunya, ""Apa yang kamu doakan?"" Ibunya menjawab, ""Kisah Yohanes Pembaptis."""
"Yésus also said, ""When you go to a pésta in the morning or evening, you should only visit your partners, or your elders, or your relatives, or your wealthy relatives, because they will all stop visiting you, so you will be gone.","Yésus juga berkata, ""Ketika kamu pergi ke pésta di pagi atau sore hari, kamu hanya boleh mengunjungi pasanganmu, atau orang yang lebih tua, atau sanak saudaramu, atau kerabatmu yang kaya, karena mereka semua akan berhenti mengunjungimu, sehingga kamu akan pergi."
